ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,WebframeHaveWorkedWith
18651,Uk,104458.0,Software Developer,Node.js
18651,Uk,104458.0,Software Developer,React
18651,Uk,104458.0,Software Developer,Spring Boot
18654,Uk,47134.0,Software Developer,No webframe reported
18655,Germany,69814.0,Software Developer,No webframe reported
18656,Germany,77332.0,Software Developer,Node.js
18656,Germany,77332.0,Software Developer,React
18656,Germany,77332.0,Software Developer,Spring Boot
18658,USA,135000.0,Data & AI,No webframe reported
18659,Venezuela,20000.0,Business,Flask
18659,Venezuela,20000.0,Business,WordPress
18663,Ukraine,48000.0,Software Developer,Angular
18663,Ukraine,48000.0,Software Developer,AngularJS
18663,Ukraine,48000.0,Software Developer,ASP.NET
18663,Ukraine,48000.0,Software Developer,ASP.NET CORE
18669,Switzerland,66850.0,Software Developer,Angular
18669,Switzerland,66850.0,Software Developer,ASP.NET CORE
18669,Switzerland,66850.0,Software Developer,Node.js
18670,USA,140000.0,Software Developer,AngularJS
18670,USA,140000.0,Software Developer,ASP.NET
18670,USA,140000.0,Software Developer,ASP.NET CORE
18670,USA,140000.0,Software Developer,Blazor
18670,USA,140000.0,Software Developer,Node.js
18671,Slovenia,21481.0,Data & AI,Angular
18671,Slovenia,21481.0,Data & AI,Express
18671,Slovenia,21481.0,Data & AI,Node.js
18673,USA,150000.0,Software Developer,ASP.NET
18673,USA,150000.0,Software Developer,ASP.NET CORE
18673,USA,150000.0,Software Developer,Express
18673,USA,150000.0,Software Developer,jQuery
18673,USA,150000.0,Software Developer,Node.js
18673,USA,150000.0,Software Developer,React
18677,Czech Republic,59940.0,Infrastructure & DevOps,WordPress
18678,Turkey,341.0,Software Developer,Express
18678,Turkey,341.0,Software Developer,jQuery
18678,Turkey,341.0,Software Developer,Laravel
18678,Turkey,341.0,Software Developer,Node.js
18678,Turkey,341.0,Software Developer,Nuxt.js
18678,Turkey,341.0,Software Developer,Vue.js
18680,France,61222.0,Management,Node.js
18680,France,61222.0,Management,Vue.js
18681,Tunisia,20.0,Software Developer,jQuery
18684,Bosnia and Herzegovina,34548.0,Software Developer,No webframe reported
18685,Slovakia,29000.0,Software Developer,No webframe reported
18687,Uk,105732.0,Management,No webframe reported
18688,Syrian Arab Republic,8000.0,Software Developer,ASP.NET CORE
18688,Syrian Arab Republic,8000.0,Software Developer,Express
18688,Syrian Arab Republic,8000.0,Software Developer,jQuery
18688,Syrian Arab Republic,8000.0,Software Developer,Laravel
18688,Syrian Arab Republic,8000.0,Software Developer,Node.js
18688,Syrian Arab Republic,8000.0,Software Developer,React
18690,Czech Republic,135517.0,Software Developer,jQuery
18690,Czech Republic,135517.0,Software Developer,React
18690,Czech Republic,135517.0,Software Developer,WordPress
18691,Italy,45111.0,Software Developer,No webframe reported
18696,Bulgaria,75244.0,Software Developer,NestJS
18696,Bulgaria,75244.0,Software Developer,Next.js
18696,Bulgaria,75244.0,Software Developer,Node.js
18696,Bulgaria,75244.0,Software Developer,React
18700,Austria,53351.0,Software Developer,Angular
18700,Austria,53351.0,Software Developer,Spring Boot
18703,France,42962.0,Software Developer,ASP.NET
18703,France,42962.0,Software Developer,ASP.NET CORE
18703,France,42962.0,Software Developer,FastAPI
18703,France,42962.0,Software Developer,jQuery
18703,France,42962.0,Software Developer,Node.js
18703,France,42962.0,Software Developer,Nuxt.js
18703,France,42962.0,Software Developer,Symfony
18703,France,42962.0,Software Developer,Vue.js
18705,Norway,54704.0,Software Developer,No webframe reported
18706,France,55851.0,Software Developer,Angular
18706,France,55851.0,Software Developer,jQuery
18706,France,55851.0,Software Developer,Node.js
18706,France,55851.0,Software Developer,React
18706,France,55851.0,Software Developer,Spring Boot
18706,France,55851.0,Software Developer,Vue.js
18708,Austria,85925.0,Management,Express
18708,Austria,85925.0,Management,jQuery
18708,Austria,85925.0,Management,Laravel
18708,Austria,85925.0,Management,Node.js
18708,Austria,85925.0,Management,Spring Boot
18708,Austria,85925.0,Management,Vue.js
18708,Austria,85925.0,Management,WordPress
18709,Norway,76745.0,Infrastructure & DevOps,No webframe reported
18710,India,59817.0,Software Developer,Express
18710,India,59817.0,Software Developer,Node.js
18710,India,59817.0,Software Developer,React
18711,France,62403.0,Software Developer,Spring Boot
18714,Bulgaria,67884.0,Software Developer,AngularJS
18714,Bulgaria,67884.0,Software Developer,ASP.NET
18714,Bulgaria,67884.0,Software Developer,jQuery
18714,Bulgaria,67884.0,Software Developer,React
18715,Brazil,22378.0,Management,FastAPI
18715,Brazil,22378.0,Management,Flask
18715,Brazil,22378.0,Management,jQuery
18715,Brazil,22378.0,Management,Node.js
18715,Brazil,22378.0,Management,React
18716,Switzerland,100275.0,Software Developer,ASP.NET
18718,Austria,107406.0,Research & Education,Node.js
18718,Austria,107406.0,Research & Education,Ruby on Rails
18719,Israel,121969.0,Software Developer,No webframe reported
18720,Poland,136105.0,Management,Ruby on Rails
18721,Sweden,85846.0,Management,ASP.NET CORE
18721,Sweden,85846.0,Management,Vue.js
18722,Netherlands,42962.0,Data & AI,No webframe reported
18724,Ukraine,71090.0,Software Developer,No webframe reported
18725,Finland,37592.0,Software Developer,Angular
18730,Uk,95541.0,Software Developer,No webframe reported
18731,Turkey,24895.0,Software Developer,Express
18731,Turkey,24895.0,Software Developer,Node.js
18731,Turkey,24895.0,Software Developer,Nuxt.js
18731,Turkey,24895.0,Software Developer,Vue.js
18732,Ukraine,13823.0,Software Developer,jQuery
18732,Ukraine,13823.0,Software Developer,Node.js
18732,Ukraine,13823.0,Software Developer,Vue.js
18733,Slovenia,57999.0,Data & AI,No webframe reported
18735,Uk,60535.0,Software Developer,Express
18735,Uk,60535.0,Software Developer,Node.js
18735,Uk,60535.0,Software Developer,React
18736,France,38129.0,Software Developer,ASP.NET
18736,France,38129.0,Software Developer,ASP.NET CORE
18736,France,38129.0,Software Developer,Express
18736,France,38129.0,Software Developer,NestJS
18736,France,38129.0,Software Developer,Next.js
18736,France,38129.0,Software Developer,Node.js
18736,France,38129.0,Software Developer,React
18736,France,38129.0,Software Developer,Vue.js
18736,France,38129.0,Software Developer,WordPress
18737,Uk,89172.0,Software Developer,No webframe reported
18738,USA,165000.0,Research & Education,Express
18738,USA,165000.0,Research & Education,FastAPI
18738,USA,165000.0,Research & Education,Flask
18738,USA,165000.0,Research & Education,jQuery
18738,USA,165000.0,Research & Education,Node.js
18738,USA,165000.0,Research & Education,React
18739,Finland,78407.0,Software Developer,Express
18739,Finland,78407.0,Software Developer,Next.js
18739,Finland,78407.0,Software Developer,Node.js
18739,Finland,78407.0,Software Developer,React
18739,Finland,78407.0,Software Developer,Spring Boot
18739,Finland,78407.0,Software Developer,Strapi
18742,Kenya,1860.0,Data & AI,Django
18744,Belgium,21523.0,Software Developer,AngularJS
18744,Belgium,21523.0,Software Developer,Express
18744,Belgium,21523.0,Software Developer,NestJS
18744,Belgium,21523.0,Software Developer,Node.js
18744,Belgium,21523.0,Software Developer,React
18744,Belgium,21523.0,Software Developer,Vue.js
18747,Uk,152865.0,Software Developer,Angular
18747,Uk,152865.0,Software Developer,ASP.NET CORE
18747,Uk,152865.0,Software Developer,Flask
18747,Uk,152865.0,Software Developer,React
18751,Germany,77332.0,Software Developer,jQuery
18751,Germany,77332.0,Software Developer,Laravel
18751,Germany,77332.0,Software Developer,Node.js
18753,USA,121000.0,Software Developer,Django
18753,USA,121000.0,Software Developer,FastAPI
18753,USA,121000.0,Software Developer,Htmx
18753,USA,121000.0,Software Developer,jQuery
18754,Uk,36942.0,Software Developer,No webframe reported
18755,USA,50000.0,Software Developer,ASP.NET
18755,USA,50000.0,Software Developer,ASP.NET CORE
18755,USA,50000.0,Software Developer,React
18756,Ukraine,197.0,Software Developer,No webframe reported
18758,Switzerland,57937.0,Research & Education,FastAPI
18758,Switzerland,57937.0,Research & Education,Flask
18758,Switzerland,57937.0,Research & Education,Node.js
18759,France,48333.0,Software Developer,No webframe reported
18760,Germany,18259.0,Research & Education,Express
18760,Germany,18259.0,Research & Education,NestJS
18760,Germany,18259.0,Research & Education,Node.js
18760,Germany,18259.0,Research & Education,React
18761,Brazil,7832.0,Software Developer,Next.js
18761,Brazil,7832.0,Software Developer,Node.js
18761,Brazil,7832.0,Software Developer,React
18761,Brazil,7832.0,Software Developer,WordPress
18763,Germany,86999.0,Software Developer,NestJS
18763,Germany,86999.0,Software Developer,Next.js
18763,Germany,86999.0,Software Developer,Node.js
18763,Germany,86999.0,Software Developer,React
18763,Germany,86999.0,Software Developer,Strapi
18764,Germany,2470.0,Infrastructure & DevOps,ASP.NET
18764,Germany,2470.0,Infrastructure & DevOps,ASP.NET CORE
18765,Switzerland,89134.0,Infrastructure & DevOps,No webframe reported
18766,Switzerland,148184.0,Software Developer,Angular
18766,Switzerland,148184.0,Software Developer,Django
18766,Switzerland,148184.0,Software Developer,Express
18766,Switzerland,148184.0,Software Developer,FastAPI
18766,Switzerland,148184.0,Software Developer,jQuery
18766,Switzerland,148184.0,Software Developer,Node.js
18766,Switzerland,148184.0,Software Developer,Nuxt.js
18766,Switzerland,148184.0,Software Developer,React
18766,Switzerland,148184.0,Software Developer,Ruby on Rails
18766,Switzerland,148184.0,Software Developer,Symfony
18766,Switzerland,148184.0,Software Developer,Vue.js
18766,Switzerland,148184.0,Software Developer,WordPress
18767,Slovenia,78407.0,Security & Blockchain,Express
18767,Slovenia,78407.0,Security & Blockchain,jQuery
18767,Slovenia,78407.0,Security & Blockchain,NestJS
18767,Slovenia,78407.0,Security & Blockchain,Node.js
18767,Slovenia,78407.0,Security & Blockchain,Vue.js
18770,Germany,85925.0,Software Developer,Spring Boot
18772,Italy,55851.0,Infrastructure & DevOps,No webframe reported
18773,United Arab Emirates,11435.0,Software Developer,Express
18773,United Arab Emirates,11435.0,Software Developer,Flask
18773,United Arab Emirates,11435.0,Software Developer,Next.js
18773,United Arab Emirates,11435.0,Software Developer,Node.js
18773,United Arab Emirates,11435.0,Software Developer,React
18773,United Arab Emirates,11435.0,Software Developer,Vue.js
18775,Italy,48333.0,Software Developer,jQuery
18775,Italy,48333.0,Software Developer,Laravel
18775,Italy,48333.0,Software Developer,Yii 2
18776,Ireland,53703.0,Software Developer,Angular
18776,Ireland,53703.0,Software Developer,ASP.NET
18776,Ireland,53703.0,Software Developer,ASP.NET CORE
18776,Ireland,53703.0,Software Developer,Blazor
18776,Ireland,53703.0,Software Developer,Next.js
18776,Ireland,53703.0,Software Developer,Node.js
18776,Ireland,53703.0,Software Developer,Spring Boot
18777,Bulgaria,47234.0,Software Developer,Angular
18777,Bulgaria,47234.0,Software Developer,Express
18777,Bulgaria,47234.0,Software Developer,Next.js
18777,Bulgaria,47234.0,Software Developer,Node.js
18777,Bulgaria,47234.0,Software Developer,React
18777,Bulgaria,47234.0,Software Developer,Remix
18777,Bulgaria,47234.0,Software Developer,Vue.js
18780,Ukraine,790.0,Software Developer,Express
18780,Ukraine,790.0,Software Developer,jQuery
18780,Ukraine,790.0,Software Developer,NestJS
18780,Ukraine,790.0,Software Developer,Next.js
18780,Ukraine,790.0,Software Developer,Node.js
18780,Ukraine,790.0,Software Developer,Nuxt.js
18780,Ukraine,790.0,Software Developer,Svelte
18781,Poland,37714.0,Software Developer,ASP.NET CORE
18783,France,40814.0,Software Developer,No webframe reported
18784,USA,25000.0,Research & Education,React
18784,USA,25000.0,Research & Education,Vue.js
18786,USA,154000.0,Management,Express
18786,USA,154000.0,Management,Flask
18786,USA,154000.0,Management,Next.js
18786,USA,154000.0,Management,Node.js
18786,USA,154000.0,Management,Nuxt.js
18786,USA,154000.0,Management,React
18786,USA,154000.0,Management,Remix
18786,USA,154000.0,Management,Vue.js
18786,USA,154000.0,Management,WordPress
18787,Belgium,64444.0,Software Developer,Fastify
18787,Belgium,64444.0,Software Developer,Node.js
18787,Belgium,64444.0,Software Developer,Vue.js
18789,USA,138000.0,Software Developer,Node.js
18789,USA,138000.0,Software Developer,React
18789,USA,138000.0,Software Developer,Vue.js
18790,Ukraine,85925.0,Software Developer,ASP.NET
18790,Ukraine,85925.0,Software Developer,ASP.NET CORE
18790,Ukraine,85925.0,Software Developer,Vue.js
18791,Netherlands,139628.0,Software Developer,Express
18791,Netherlands,139628.0,Software Developer,jQuery
18791,Netherlands,139628.0,Software Developer,Next.js
18791,Netherlands,139628.0,Software Developer,Node.js
18791,Netherlands,139628.0,Software Developer,Nuxt.js
18791,Netherlands,139628.0,Software Developer,Vue.js
18792,Germany,6444.0,Research & Education,Deno
18792,Germany,6444.0,Research & Education,Express
18792,Germany,6444.0,Research & Education,jQuery
18792,Germany,6444.0,Research & Education,Node.js
18792,Germany,6444.0,Research & Education,React
18792,Germany,6444.0,Research & Education,Solid.js
18797,Canada,47250.0,Software Developer,Spring Boot
18799,Canada,130847.0,Software Developer,FastAPI
18799,Canada,130847.0,Software Developer,Next.js
18799,Canada,130847.0,Software Developer,Node.js
18799,Canada,130847.0,Software Developer,React
18803,Germany,69814.0,Software Developer,ASP.NET
18803,Germany,69814.0,Software Developer,ASP.NET CORE
18803,Germany,69814.0,Software Developer,Blazor
18803,Germany,69814.0,Software Developer,React
18804,Canada,146113.0,Software Developer,Django
18804,Canada,146113.0,Software Developer,Ruby on Rails
18807,Switzerland,43453.0,Software Developer,Express
18807,Switzerland,43453.0,Software Developer,Flask
18807,Switzerland,43453.0,Software Developer,Node.js
18807,Switzerland,43453.0,Software Developer,Spring Boot
18807,Switzerland,43453.0,Software Developer,Vue.js
18808,Brazil,22378.0,Software Developer,Angular
18808,Brazil,22378.0,Software Developer,ASP.NET CORE
18808,Brazil,22378.0,Software Developer,Deno
18808,Brazil,22378.0,Software Developer,Laravel
18808,Brazil,22378.0,Software Developer,Next.js
18808,Brazil,22378.0,Software Developer,Node.js
18808,Brazil,22378.0,Software Developer,React
18808,Brazil,22378.0,Software Developer,Remix
18809,Argentina,16000.0,Software Developer,Flask
18809,Argentina,16000.0,Software Developer,Spring Boot
18811,Spain,107406.0,Software Developer,Django
18811,Spain,107406.0,Software Developer,Fastify
18811,Spain,107406.0,Software Developer,jQuery
18811,Spain,107406.0,Software Developer,Node.js
18811,Spain,107406.0,Software Developer,Phoenix
18811,Spain,107406.0,Software Developer,React
18811,Spain,107406.0,Software Developer,Ruby on Rails
18811,Spain,107406.0,Software Developer,WordPress
18813,Australia,72673.0,Software Developer,Angular
18813,Australia,72673.0,Software Developer,AngularJS
18813,Australia,72673.0,Software Developer,ASP.NET
18813,Australia,72673.0,Software Developer,ASP.NET CORE
18813,Australia,72673.0,Software Developer,Blazor
18813,Australia,72673.0,Software Developer,Django
18813,Australia,72673.0,Software Developer,Express
18813,Australia,72673.0,Software Developer,jQuery
18813,Australia,72673.0,Software Developer,Node.js
18813,Australia,72673.0,Software Developer,React
18813,Australia,72673.0,Software Developer,Vue.js
18813,Australia,72673.0,Software Developer,WordPress
18815,Russia,53782.0,Software Developer,ASP.NET CORE
18815,Russia,53782.0,Software Developer,React
18817,India,5025.0,Software Developer,Flask
18817,India,5025.0,Software Developer,jQuery
18817,India,5025.0,Software Developer,Laravel
18818,Spain,83132.0,Software Developer,FastAPI
18818,Spain,83132.0,Software Developer,Flask
18819,USA,91200.0,Software Developer,Next.js
18819,USA,91200.0,Software Developer,Nuxt.js
18819,USA,91200.0,Software Developer,React
18820,Brazil,67135.0,Software Developer,Django
18823,Bulgaria,18674.0,Software Developer,Next.js
18823,Bulgaria,18674.0,Software Developer,Node.js
18823,Bulgaria,18674.0,Software Developer,Nuxt.js
18823,Bulgaria,18674.0,Software Developer,React
18823,Bulgaria,18674.0,Software Developer,Vue.js
18824,Germany,150369.0,Software Developer,Express
18824,Germany,150369.0,Software Developer,Next.js
18824,Germany,150369.0,Software Developer,Node.js
18824,Germany,150369.0,Software Developer,React
18824,Germany,150369.0,Software Developer,Ruby on Rails
18825,Germany,48333.0,Software Developer,Django
18825,Germany,48333.0,Software Developer,Express
18825,Germany,48333.0,Software Developer,Node.js
18827,Brazil,140000.0,Software Developer,Ruby on Rails
18828,Portugal,15037.0,Software Developer,ASP.NET
18829,Portugal,85925.0,Data & AI,Django
18829,Portugal,85925.0,Data & AI,Htmx
18829,Portugal,85925.0,Data & AI,React
18830,Canada,90866.0,Design & Hardware,No webframe reported
18831,France,69814.0,Software Developer,Next.js
18831,France,69814.0,Software Developer,Node.js
18831,France,69814.0,Software Developer,React
18832,Germany,42962.0,Software Developer,No webframe reported
18833,Romania,107406.0,Software Developer,Drupal
18833,Romania,107406.0,Software Developer,jQuery
18833,Romania,107406.0,Software Developer,Laravel
18833,Romania,107406.0,Software Developer,Node.js
18833,Romania,107406.0,Software Developer,React
18833,Romania,107406.0,Software Developer,Vue.js
18834,Switzerland,101389.0,Software Developer,No webframe reported
18835,Spain,11600.0,Research & Education,React
18836,Germany,37592.0,Software Developer,Vue.js
18840,USA,70000.0,Software Developer,ASP.NET
18840,USA,70000.0,Software Developer,ASP.NET CORE
18840,USA,70000.0,Software Developer,Express
18840,USA,70000.0,Software Developer,jQuery
18840,USA,70000.0,Software Developer,Node.js
18840,USA,70000.0,Software Developer,React
18840,USA,70000.0,Software Developer,Svelte
18841,USA,130000.0,Software Developer,Angular
18841,USA,130000.0,Software Developer,ASP.NET CORE
18841,USA,130000.0,Software Developer,Blazor
18841,USA,130000.0,Software Developer,Django
18841,USA,130000.0,Software Developer,jQuery
18841,USA,130000.0,Software Developer,Node.js
18842,Germany,50481.0,Software Developer,Node.js
18843,USA,110000.0,Software Developer,ASP.NET
18843,USA,110000.0,Software Developer,ASP.NET CORE
18843,USA,110000.0,Software Developer,Blazor
18843,USA,110000.0,Software Developer,jQuery
18844,France,83777.0,Infrastructure & DevOps,Django
18844,France,83777.0,Infrastructure & DevOps,FastAPI
18844,France,83777.0,Infrastructure & DevOps,Flask
18844,France,83777.0,Infrastructure & DevOps,Symfony
18845,USA,40000.0,Software Developer,Express
18845,USA,40000.0,Software Developer,Node.js
18848,Belgium,1074.0,Research & Education,No webframe reported
18850,Netherlands,91295.0,Other,No webframe reported
18853,Ireland,63370.0,Software Developer,Laravel
18853,Ireland,63370.0,Software Developer,React
18853,Ireland,63370.0,Software Developer,Vue.js
18853,Ireland,63370.0,Software Developer,WordPress
18855,Uk,89172.0,Software Developer,Next.js
18855,Uk,89172.0,Software Developer,Node.js
18856,USA,192000.0,Other,Angular
18856,USA,192000.0,Other,ASP.NET CORE
18856,USA,192000.0,Other,Express
18856,USA,192000.0,Other,jQuery
18856,USA,192000.0,Other,Next.js
18856,USA,192000.0,Other,Node.js
18856,USA,192000.0,Other,React
18857,Uk,31847.0,Software Developer,No webframe reported
18858,USA,180000.0,Research & Education,Express
18858,USA,180000.0,Research & Education,Node.js
18858,USA,180000.0,Research & Education,React
18860,Canada,109039.0,Design & Hardware,Next.js
18860,Canada,109039.0,Design & Hardware,Svelte
18861,Switzerland,104843.0,Software Developer,Django
18861,Switzerland,104843.0,Software Developer,Htmx
18861,Switzerland,104843.0,Software Developer,jQuery
18861,Switzerland,104843.0,Software Developer,Vue.js
18862,USA,165000.0,Data & AI,FastAPI
18862,USA,165000.0,Data & AI,Htmx
18863,Spain,107406.0,Management,Next.js
18863,Spain,107406.0,Management,React
18864,USA,170000.0,Software Developer,Angular
18864,USA,170000.0,Software Developer,AngularJS
18864,USA,170000.0,Software Developer,ASP.NET
18864,USA,170000.0,Software Developer,ASP.NET CORE
18864,USA,170000.0,Software Developer,Laravel
18866,USA,122000.0,Software Developer,ASP.NET
18866,USA,122000.0,Software Developer,ASP.NET CORE
18866,USA,122000.0,Software Developer,Node.js
18866,USA,122000.0,Software Developer,Vue.js
18867,Germany,107406.0,Infrastructure & DevOps,Django
18869,USA,115000.0,Research & Education,FastAPI
18871,Canada,72693.0,Software Developer,Laravel
18871,Canada,72693.0,Software Developer,React
18872,Singapore,184789.0,Management,Angular
18872,Singapore,184789.0,Management,Spring Boot
18872,Singapore,184789.0,Management,Svelte
18873,USA,160000.0,Software Developer,No webframe reported
18874,Brazil,121217.0,Software Developer,Node.js
18874,Brazil,121217.0,Software Developer,Phoenix
18874,Brazil,121217.0,Software Developer,Ruby on Rails
18876,Germany,155739.0,Infrastructure & DevOps,Nuxt.js
18876,Germany,155739.0,Infrastructure & DevOps,Vue.js
18877,Germany,51662.0,Other,CodeIgniter
18877,Germany,51662.0,Other,jQuery
18877,Germany,51662.0,Other,Laravel
18877,Germany,51662.0,Other,Node.js
18877,Germany,51662.0,Other,Spring Boot
18877,Germany,51662.0,Other,Symfony
18877,Germany,51662.0,Other,Vue.js
18877,Germany,51662.0,Other,WordPress
18877,Germany,51662.0,Other,Yii 2
18880,USA,100000.0,Software Developer,React
18881,Turkey,27822.0,Software Developer,React
18882,Poland,3836.0,Software Developer,jQuery
18882,Poland,3836.0,Software Developer,Node.js
18882,Poland,3836.0,Software Developer,React
18882,Poland,3836.0,Software Developer,Spring Boot
18882,Poland,3836.0,Software Developer,Symfony
18882,Poland,3836.0,Software Developer,WordPress
18884,France,83809.0,Data & AI,Django
18884,France,83809.0,Data & AI,FastAPI
18884,France,83809.0,Data & AI,Flask
18885,Canada,43616.0,Software Developer,Angular
18885,Canada,43616.0,Software Developer,Django
18885,Canada,43616.0,Software Developer,React
18885,Canada,43616.0,Software Developer,Spring Boot
18886,USA,150000.0,Software Developer,Angular
18886,USA,150000.0,Software Developer,Node.js
18889,France,34907.0,Software Developer,NestJS
18889,France,34907.0,Software Developer,Next.js
18889,France,34907.0,Software Developer,React
18889,France,34907.0,Software Developer,Solid.js
18890,USA,190000.0,Software Developer,Flask
18890,USA,190000.0,Software Developer,React
18890,USA,190000.0,Software Developer,Spring Boot
18890,USA,190000.0,Software Developer,Svelte
18891,Lithuania,107406.0,Software Developer,React
18891,Lithuania,107406.0,Software Developer,Ruby on Rails
18892,USA,123000.0,Software Developer,AngularJS
18892,USA,123000.0,Software Developer,ASP.NET
18892,USA,123000.0,Software Developer,ASP.NET CORE
18892,USA,123000.0,Software Developer,Express
18892,USA,123000.0,Software Developer,jQuery
18892,USA,123000.0,Software Developer,React
18892,USA,123000.0,Software Developer,Vue.js
18892,USA,123000.0,Software Developer,WordPress
18893,India,7178.0,Software Developer,Node.js
18894,Poland,44544.0,Software Developer,No webframe reported
18895,Sweden,72492.0,Software Developer,No webframe reported
18896,USA,32000.0,Software Developer,Django
18896,USA,32000.0,Software Developer,jQuery
18896,USA,32000.0,Software Developer,WordPress
18897,Germany,32222.0,Software Developer,jQuery
18898,Netherlands,64444.0,Software Developer,ASP.NET
18898,Netherlands,64444.0,Software Developer,ASP.NET CORE
18899,USA,145000.0,Software Developer,Angular
18899,USA,145000.0,Software Developer,ASP.NET
18899,USA,145000.0,Software Developer,ASP.NET CORE
18899,USA,145000.0,Software Developer,Blazor
18899,USA,145000.0,Software Developer,Express
18899,USA,145000.0,Software Developer,jQuery
18899,USA,145000.0,Software Developer,Node.js
18900,Poland,81416.0,Software Developer,No webframe reported
18901,Denmark,14400.0,Other,Angular
18903,Uk,80254.0,Software Developer,ASP.NET CORE
18903,Uk,80254.0,Software Developer,Blazor
18903,Uk,80254.0,Software Developer,Django
18903,Uk,80254.0,Software Developer,FastAPI
18903,Uk,80254.0,Software Developer,Svelte
18904,Canada,139993.0,Software Developer,React
18906,Taiwan,37061.0,Software Developer,ASP.NET CORE
18906,Taiwan,37061.0,Software Developer,Blazor
18906,Taiwan,37061.0,Software Developer,Flask
18906,Taiwan,37061.0,Software Developer,jQuery
18907,Colombia,2258.0,Software Developer,Angular
18907,Colombia,2258.0,Software Developer,AngularJS
18907,Colombia,2258.0,Software Developer,ASP.NET
18907,Colombia,2258.0,Software Developer,ASP.NET CORE
18907,Colombia,2258.0,Software Developer,Django
18907,Colombia,2258.0,Software Developer,Express
18907,Colombia,2258.0,Software Developer,Flask
18907,Colombia,2258.0,Software Developer,jQuery
18907,Colombia,2258.0,Software Developer,Laravel
18907,Colombia,2258.0,Software Developer,NestJS
18907,Colombia,2258.0,Software Developer,Next.js
18907,Colombia,2258.0,Software Developer,Node.js
18907,Colombia,2258.0,Software Developer,React
18907,Colombia,2258.0,Software Developer,Spring Boot
18909,Argentina,40000.0,Software Developer,No webframe reported
18910,USA,162500.0,Software Developer,Express
18910,USA,162500.0,Software Developer,Node.js
18910,USA,162500.0,Software Developer,React
18911,Austria,96666.0,Research & Education,No webframe reported
18912,Italy,26852.0,Software Developer,ASP.NET
18912,Italy,26852.0,Software Developer,ASP.NET CORE
18912,Italy,26852.0,Software Developer,jQuery
18912,Italy,26852.0,Software Developer,Vue.js
18913,Spain,48333.0,Software Developer,No webframe reported
18914,Brazil,22550.0,Software Developer,Angular
18915,Serbia,135715.0,Software Developer,ASP.NET CORE
18918,Uk,159235.0,Software Developer,Angular
18918,Uk,159235.0,Software Developer,jQuery
18918,Uk,159235.0,Software Developer,React
18918,Uk,159235.0,Software Developer,Ruby on Rails
18918,Uk,159235.0,Software Developer,Vue.js
18919,Uk,41401.0,Software Developer,AngularJS
18919,Uk,41401.0,Software Developer,ASP.NET
18919,Uk,41401.0,Software Developer,ASP.NET CORE
18919,Uk,41401.0,Software Developer,Express
18919,Uk,41401.0,Software Developer,Node.js
18919,Uk,41401.0,Software Developer,Vue.js
18919,Uk,41401.0,Software Developer,WordPress
18923,Netherlands,75184.0,Software Developer,ASP.NET
18923,Netherlands,75184.0,Software Developer,ASP.NET CORE
18923,Netherlands,75184.0,Software Developer,Blazor
18923,Netherlands,75184.0,Software Developer,jQuery
18924,Argentina,36000.0,Software Developer,Angular
18924,Argentina,36000.0,Software Developer,AngularJS
18924,Argentina,36000.0,Software Developer,Deno
18924,Argentina,36000.0,Software Developer,Express
18924,Argentina,36000.0,Software Developer,Htmx
18924,Argentina,36000.0,Software Developer,jQuery
18924,Argentina,36000.0,Software Developer,Laravel
18924,Argentina,36000.0,Software Developer,NestJS
18924,Argentina,36000.0,Software Developer,Node.js
18924,Argentina,36000.0,Software Developer,React
18924,Argentina,36000.0,Software Developer,Spring Boot
18924,Argentina,36000.0,Software Developer,Strapi
18925,USA,120000.0,Software Developer,Angular
18925,USA,120000.0,Software Developer,ASP.NET CORE
18926,Iran,3421.0,Software Developer,Django
18926,Iran,3421.0,Software Developer,FastAPI
18926,Iran,3421.0,Software Developer,Flask
18926,Iran,3421.0,Software Developer,jQuery
18926,Iran,3421.0,Software Developer,Nuxt.js
18926,Iran,3421.0,Software Developer,React
18926,Iran,3421.0,Software Developer,Vue.js
18928,Egypt,95000.0,Management,Vue.js
18929,Spain,42962.0,Software Developer,Angular
18929,Spain,42962.0,Software Developer,Django
18929,Spain,42962.0,Software Developer,Express
18929,Spain,42962.0,Software Developer,Node.js
18929,Spain,42962.0,Software Developer,React
18929,Spain,42962.0,Software Developer,Spring Boot
18930,Trinidad and Tobago,36806.0,Software Developer,Laravel
18932,USA,160000.0,Software Developer,No webframe reported
18934,Germany,118147.0,Infrastructure & DevOps,Django
18934,Germany,118147.0,Infrastructure & DevOps,Drupal
18934,Germany,118147.0,Infrastructure & DevOps,Flask
18934,Germany,118147.0,Infrastructure & DevOps,jQuery
18934,Germany,118147.0,Infrastructure & DevOps,Ruby on Rails
18934,Germany,118147.0,Infrastructure & DevOps,WordPress
18934,Germany,118147.0,Infrastructure & DevOps,Yii 2
18935,USA,105000.0,Software Developer,ASP.NET
18935,USA,105000.0,Software Developer,ASP.NET CORE
18935,USA,105000.0,Software Developer,Blazor
18935,USA,105000.0,Software Developer,jQuery
18939,Israel,67461.0,Data & AI,No webframe reported
18940,Canada,163559.0,Software Developer,ASP.NET CORE
18940,Canada,163559.0,Software Developer,Blazor
18941,Brazil,42892.0,Infrastructure & DevOps,Angular
18941,Brazil,42892.0,Infrastructure & DevOps,Express
