ResponseId,Age,Country_Normalized,ConvertedCompYearly,WebframeWantToWorkWith
20321,18-24 years old,Ukraine,14400.0,Spring Boot
20322,25-34 years old,Germany,54133.0,React
20323,25-34 years old,Ukraine,60000.0,No webframe reported
20324,18-24 years old,Ukraine,27646.0,No webframe reported
20325,18-24 years old,Italy,45111.0,Angular
20325,18-24 years old,Italy,45111.0,Spring Boot
20326,18-24 years old,Ukraine,38666.0,Django
20326,18-24 years old,Ukraine,38666.0,FastAPI
20326,18-24 years old,Ukraine,38666.0,Flask
20326,18-24 years old,Ukraine,38666.0,Node.js
20326,18-24 years old,Ukraine,38666.0,React
20326,18-24 years old,Ukraine,38666.0,Remix
20328,35-44 years old,Spain,107406.0,AngularJS
20328,35-44 years old,Spain,107406.0,Django
20328,35-44 years old,Spain,107406.0,FastAPI
20328,35-44 years old,Spain,107406.0,Flask
20328,35-44 years old,Spain,107406.0,jQuery
20328,35-44 years old,Spain,107406.0,React
20328,35-44 years old,Spain,107406.0,Vue.js
20328,35-44 years old,Spain,107406.0,WordPress
20329,25-34 years old,India,27516.0,Angular
20329,25-34 years old,India,27516.0,Deno
20329,25-34 years old,India,27516.0,Node.js
20330,25-34 years old,India,23927.0,Django
20330,25-34 years old,India,23927.0,Spring Boot
20332,25-34 years old,Ukraine,48000.0,No webframe reported
20336,35-44 years old,Slovenia,37592.0,Django
20336,35-44 years old,Slovenia,37592.0,FastAPI
20336,35-44 years old,Slovenia,37592.0,Flask
20337,45-54 years old,Italy,128887.0,Node.js
20338,25-34 years old,Germany,59489.0,FastAPI
20338,25-34 years old,Germany,59489.0,Phoenix
20338,25-34 years old,Germany,59489.0,React
20338,25-34 years old,Germany,59489.0,Solid.js
20338,25-34 years old,Germany,59489.0,Spring Boot
20338,25-34 years old,Germany,59489.0,Svelte
20338,25-34 years old,Germany,59489.0,Vue.js
20339,18-24 years old,Uk,44586.0,No webframe reported
20341,35-44 years old,Uk,63694.0,Drupal
20341,35-44 years old,Uk,63694.0,Elm
20342,35-44 years old,Norway,56155.0,Deno
20342,35-44 years old,Norway,56155.0,Laravel
20342,35-44 years old,Norway,56155.0,React
20344,25-34 years old,USA,100000.0,Angular
20344,25-34 years old,USA,100000.0,ASP.NET CORE
20344,25-34 years old,USA,100000.0,Node.js
20345,45-54 years old,Croatia,32222.0,No webframe reported
20346,35-44 years old,Portugal,96666.0,Django
20346,35-44 years old,Portugal,96666.0,Htmx
20346,35-44 years old,Portugal,96666.0,Phoenix
20347,18-24 years old,Ukraine,20000.0,No webframe reported
20348,35-44 years old,Ukraine,65000.0,Laravel
20348,35-44 years old,Ukraine,65000.0,Symfony
20348,35-44 years old,Ukraine,65000.0,Vue.js
20349,45-54 years old,France,75184.0,Angular
20349,45-54 years old,France,75184.0,ASP.NET CORE
20350,35-44 years old,Netherlands,73036.0,Spring Boot
20352,45-54 years old,Netherlands,91295.0,Django
20352,45-54 years old,Netherlands,91295.0,React
20353,35-44 years old,Sweden,68104.0,No webframe reported
20357,35-44 years old,Sweden,49600.0,No webframe reported
20360,25-34 years old,Czech Republic,32576.0,AngularJS
20360,25-34 years old,Czech Republic,32576.0,ASP.NET
20360,25-34 years old,Czech Republic,32576.0,ASP.NET CORE
20360,25-34 years old,Czech Republic,32576.0,Blazor
20360,25-34 years old,Czech Republic,32576.0,Express
20360,25-34 years old,Czech Republic,32576.0,Next.js
20360,25-34 years old,Czech Republic,32576.0,Node.js
20360,25-34 years old,Czech Republic,32576.0,Nuxt.js
20360,25-34 years old,Czech Republic,32576.0,React
20360,25-34 years old,Czech Republic,32576.0,Svelte
20360,25-34 years old,Czech Republic,32576.0,Vue.js
20362,35-44 years old,USA,140000.0,ASP.NET CORE
20362,35-44 years old,USA,140000.0,React
20363,25-34 years old,Denmark,72577.0,Spring Boot
20364,35-44 years old,Ukraine,48000.0,No webframe reported
20366,35-44 years old,Israel,107937.0,No webframe reported
20367,45-54 years old,USA,125000.0,No webframe reported
20368,18-24 years old,Ukraine,17772.0,NestJS
20368,18-24 years old,Ukraine,17772.0,Next.js
20368,18-24 years old,Ukraine,17772.0,Node.js
20368,18-24 years old,Ukraine,17772.0,React
20368,18-24 years old,Ukraine,17772.0,Vue.js
20369,45-54 years old,Ireland,103647.0,Blazor
20371,45-54 years old,Germany,214812.0,Angular
20371,45-54 years old,Germany,214812.0,Deno
20371,45-54 years old,Germany,214812.0,Gatsby
20371,45-54 years old,Germany,214812.0,Node.js
20371,45-54 years old,Germany,214812.0,React
20372,35-44 years old,Netherlands,85925.0,Angular
20372,35-44 years old,Netherlands,85925.0,ASP.NET CORE
20372,35-44 years old,Netherlands,85925.0,Node.js
20372,35-44 years old,Netherlands,85925.0,React
20373,25-34 years old,Ukraine,41244.0,Laravel
20373,25-34 years old,Ukraine,41244.0,Vue.js
20378,45-54 years old,Norway,106694.0,jQuery
20381,25-34 years old,Uk,146496.0,No webframe reported
20382,35-44 years old,Israel,129524.0,Express
20382,35-44 years old,Israel,129524.0,Next.js
20382,35-44 years old,Israel,129524.0,Node.js
20382,35-44 years old,Israel,129524.0,React
20383,25-34 years old,Ukraine,45122.0,No webframe reported
20384,35-44 years old,Germany,80555.0,No webframe reported
20386,35-44 years old,Slovakia,69814.0,Angular
20386,35-44 years old,Slovakia,69814.0,Next.js
20386,35-44 years old,Slovakia,69814.0,React
20387,25-34 years old,Greece,41888.0,No webframe reported
20388,25-34 years old,Ukraine,2700.0,Django
20388,25-34 years old,Ukraine,2700.0,FastAPI
20388,25-34 years old,Ukraine,2700.0,Flask
20389,25-34 years old,Ukraine,24000.0,Angular
20389,25-34 years old,Ukraine,24000.0,AngularJS
20389,25-34 years old,Ukraine,24000.0,ASP.NET
20389,25-34 years old,Ukraine,24000.0,ASP.NET CORE
20389,25-34 years old,Ukraine,24000.0,Node.js
20390,18-24 years old,Ukraine,494.0,Angular
20390,18-24 years old,Ukraine,494.0,ASP.NET
20390,18-24 years old,Ukraine,494.0,ASP.NET CORE
20391,25-34 years old,Germany,64444.0,Htmx
20391,25-34 years old,Germany,64444.0,Laravel
20391,25-34 years old,Germany,64444.0,Phoenix
20391,25-34 years old,Germany,64444.0,React
20391,25-34 years old,Germany,64444.0,Remix
20391,25-34 years old,Germany,64444.0,WordPress
20392,35-44 years old,Ukraine,35545.0,jQuery
20392,35-44 years old,Ukraine,35545.0,Laravel
20392,35-44 years old,Ukraine,35545.0,React
20392,35-44 years old,Ukraine,35545.0,Symfony
20393,35-44 years old,France,42962.0,Fastify
20393,35-44 years old,France,42962.0,Node.js
20393,35-44 years old,France,42962.0,Nuxt.js
20393,35-44 years old,France,42962.0,Vue.js
20395,25-34 years old,Ukraine,66000.0,No webframe reported
20397,18-24 years old,Ukraine,18000.0,Angular
20397,18-24 years old,Ukraine,18000.0,AngularJS
20397,18-24 years old,Ukraine,18000.0,React
20397,18-24 years old,Ukraine,18000.0,Spring Boot
20398,25-34 years old,Ukraine,71800.0,Express
20398,25-34 years old,Ukraine,71800.0,NestJS
20398,25-34 years old,Ukraine,71800.0,Node.js
20398,25-34 years old,Ukraine,71800.0,React
20400,25-34 years old,Germany,50481.0,No webframe reported
20401,25-34 years old,Ukraine,66647.0,Angular
20402,18-24 years old,Portugal,38666.0,Angular
20402,18-24 years old,Portugal,38666.0,Express
20402,18-24 years old,Portugal,38666.0,NestJS
20402,18-24 years old,Portugal,38666.0,Node.js
20403,18-24 years old,India,11963.0,Deno
20403,18-24 years old,India,11963.0,Laravel
20403,18-24 years old,India,11963.0,NestJS
20403,18-24 years old,India,11963.0,Node.js
20403,18-24 years old,India,11963.0,React
20403,18-24 years old,India,11963.0,Remix
20404,18-24 years old,Czech Republic,43435.0,Astro
20404,18-24 years old,Czech Republic,43435.0,Next.js
20404,18-24 years old,Czech Republic,43435.0,React
20407,35-44 years old,Spain,57999.0,AngularJS
20407,35-44 years old,Spain,57999.0,Spring Boot
20407,35-44 years old,Spain,57999.0,Vue.js
20408,35-44 years old,Bangladesh,17336.0,Django
20408,35-44 years old,Bangladesh,17336.0,Drupal
20408,35-44 years old,Bangladesh,17336.0,jQuery
20408,35-44 years old,Bangladesh,17336.0,Node.js
20408,35-44 years old,Bangladesh,17336.0,React
20408,35-44 years old,Bangladesh,17336.0,Ruby on Rails
20408,35-44 years old,Bangladesh,17336.0,Symfony
20409,18-24 years old,Taiwan,24707.0,Node.js
20412,18-24 years old,India,4307.0,Express
20412,18-24 years old,India,4307.0,Node.js
20413,25-34 years old,Ukraine,35545.0,AngularJS
20413,25-34 years old,Ukraine,35545.0,Node.js
20414,35-44 years old,Ukraine,36000.0,No webframe reported
20415,25-34 years old,Ghana,30000.0,Phoenix
20415,25-34 years old,Ghana,30000.0,Vue.js
20415,25-34 years old,Ghana,30000.0,WordPress
20418,35-44 years old,France,74833.0,No webframe reported
20420,35-44 years old,Uk,49681.0,No webframe reported
20421,25-34 years old,Ukraine,49368.0,Spring Boot
20423,35-44 years old,South Africa,47351.0,Angular
20423,35-44 years old,South Africa,47351.0,ASP.NET
20423,35-44 years old,South Africa,47351.0,ASP.NET CORE
20423,35-44 years old,South Africa,47351.0,Django
20423,35-44 years old,South Africa,47351.0,FastAPI
20423,35-44 years old,South Africa,47351.0,Flask
20423,35-44 years old,South Africa,47351.0,Gatsby
20423,35-44 years old,South Africa,47351.0,Laravel
20423,35-44 years old,South Africa,47351.0,NestJS
20423,35-44 years old,South Africa,47351.0,React
20423,35-44 years old,South Africa,47351.0,Ruby on Rails
20423,35-44 years old,South Africa,47351.0,Spring Boot
20423,35-44 years old,South Africa,47351.0,Svelte
20425,18-24 years old,Norway,67386.0,No webframe reported
20427,18-24 years old,Poland,44544.0,No webframe reported
20428,18-24 years old,Latvia,12889.0,Flask
20428,18-24 years old,Latvia,12889.0,React
20430,45-54 years old,Sweden,62954.0,ASP.NET
20430,45-54 years old,Sweden,62954.0,ASP.NET CORE
20430,45-54 years old,Sweden,62954.0,Blazor
20430,45-54 years old,Sweden,62954.0,jQuery
20431,25-34 years old,Ukraine,33300.0,Htmx
20431,25-34 years old,Ukraine,33300.0,Node.js
20431,25-34 years old,Ukraine,33300.0,React
20431,25-34 years old,Ukraine,33300.0,Vue.js
20434,35-44 years old,Germany,48333.0,Next.js
20434,35-44 years old,Germany,48333.0,React
20435,25-34 years old,Ukraine,54305.0,No webframe reported
20438,35-44 years old,Ukraine,19747.0,React
20439,35-44 years old,Norway,84232.0,ASP.NET CORE
20441,25-34 years old,Netherlands,47736.0,Angular
20441,25-34 years old,Netherlands,47736.0,WordPress
20442,25-34 years old,Ukraine,1363.0,Node.js
20442,25-34 years old,Ukraine,1363.0,React
20442,25-34 years old,Ukraine,1363.0,Solid.js
20444,35-44 years old,Lithuania,63799.0,ASP.NET CORE
20444,35-44 years old,Lithuania,63799.0,Blazor
20445,35-44 years old,Italy,64444.0,Astro
20445,35-44 years old,Italy,64444.0,Fastify
20445,35-44 years old,Italy,64444.0,Htmx
20445,35-44 years old,Italy,64444.0,Laravel
20445,35-44 years old,Italy,64444.0,Next.js
20445,35-44 years old,Italy,64444.0,Node.js
20445,35-44 years old,Italy,64444.0,React
20446,25-34 years old,Slovakia,128887.0,Laravel
20446,25-34 years old,Slovakia,128887.0,Node.js
20446,25-34 years old,Slovakia,128887.0,Symfony
20446,25-34 years old,Slovakia,128887.0,Vue.js
20447,25-34 years old,Ukraine,100000.0,No webframe reported
20448,18-24 years old,Ukraine,28386.0,No webframe reported
20449,18-24 years old,USA,110000.0,Node.js
20449,18-24 years old,USA,110000.0,React
20449,18-24 years old,USA,110000.0,Spring Boot
20450,55-64 years old,Uk,140127.0,ASP.NET CORE
20450,55-64 years old,Uk,140127.0,Blazor
20450,55-64 years old,Uk,140127.0,React
20452,18-24 years old,Greece,22555.0,No webframe reported
20454,25-34 years old,South Africa,1991.0,Angular
20454,25-34 years old,South Africa,1991.0,ASP.NET
20454,25-34 years old,South Africa,1991.0,ASP.NET CORE
20454,25-34 years old,South Africa,1991.0,Blazor
20454,25-34 years old,South Africa,1991.0,jQuery
20454,25-34 years old,South Africa,1991.0,Node.js
20454,25-34 years old,South Africa,1991.0,React
20454,25-34 years old,South Africa,1991.0,Spring Boot
20454,25-34 years old,South Africa,1991.0,Vue.js
20454,25-34 years old,South Africa,1991.0,WordPress
20460,25-34 years old,Uk,118471.0,FastAPI
20461,18-24 years old,Ukraine,222.0,NestJS
20461,18-24 years old,Ukraine,222.0,Node.js
20462,25-34 years old,India,7178.0,ASP.NET CORE
20462,25-34 years old,India,7178.0,React
20463,35-44 years old,Germany,105258.0,FastAPI
20463,35-44 years old,Germany,105258.0,React
20463,35-44 years old,Germany,105258.0,Vue.js
20464,35-44 years old,France,75184.0,Angular
20464,35-44 years old,France,75184.0,React
20464,35-44 years old,France,75184.0,Spring Boot
20465,25-34 years old,Ukraine,31595.0,React
20466,18-24 years old,Ukraine,40000.0,No webframe reported
20467,25-34 years old,Ukraine,4591.0,ASP.NET
20467,25-34 years old,Ukraine,4591.0,ASP.NET CORE
20468,25-34 years old,Uk,140127.0,No webframe reported
20472,25-34 years old,Norway,84232.0,React
20475,35-44 years old,Germany,97740.0,ASP.NET
20475,35-44 years old,Germany,97740.0,Blazor
20475,35-44 years old,Germany,97740.0,React
20478,45-54 years old,Venezuela,24000.0,Blazor
20479,25-34 years old,Ukraine,1481.0,ASP.NET
20479,25-34 years old,Ukraine,1481.0,Django
20481,25-34 years old,Ukraine,48100.0,Spring Boot
20482,18-24 years old,Uk,42038.0,No webframe reported
20483,25-34 years old,Ireland,75184.0,Next.js
20483,25-34 years old,Ireland,75184.0,React
20485,35-44 years old,India,47854.0,Deno
20485,35-44 years old,India,47854.0,Spring Boot
20487,45-54 years old,South Africa,68444.0,AngularJS
20487,45-54 years old,South Africa,68444.0,ASP.NET
20487,45-54 years old,South Africa,68444.0,ASP.NET CORE
20488,35-44 years old,Ukraine,1611.0,jQuery
20488,35-44 years old,Ukraine,1611.0,Laravel
20488,35-44 years old,Ukraine,1611.0,Node.js
20488,35-44 years old,Ukraine,1611.0,Vue.js
20490,25-34 years old,USA,130000.0,No webframe reported
20491,25-34 years old,Belgium,66377.0,ASP.NET
20491,25-34 years old,Belgium,66377.0,Blazor
20492,18-24 years old,Ukraine,15000.0,Django
20492,18-24 years old,Ukraine,15000.0,Express
20492,18-24 years old,Ukraine,15000.0,Flask
20492,18-24 years old,Ukraine,15000.0,NestJS
20492,18-24 years old,Ukraine,15000.0,Node.js
20492,18-24 years old,Ukraine,15000.0,React
20492,18-24 years old,Ukraine,15000.0,Spring Boot
20494,25-34 years old,Ukraine,17000.0,NestJS
20494,25-34 years old,Ukraine,17000.0,React
20495,45-54 years old,Ukraine,40000.0,No webframe reported
20496,25-34 years old,USA,120000.0,React
20496,25-34 years old,USA,120000.0,Spring Boot
20498,35-44 years old,Netherlands,118147.0,Django
20498,35-44 years old,Netherlands,118147.0,Htmx
20499,45-54 years old,Ukraine,6000.0,Angular
20499,45-54 years old,Ukraine,6000.0,Spring Boot
20501,35-44 years old,Israel,97143.0,Django
20501,35-44 years old,Israel,97143.0,Flask
20501,35-44 years old,Israel,97143.0,Htmx
20501,35-44 years old,Israel,97143.0,Svelte
20502,35-44 years old,Sweden,57230.0,ASP.NET CORE
20502,35-44 years old,Sweden,57230.0,Blazor
20503,25-34 years old,Spain,73036.0,No webframe reported
20504,25-34 years old,Brazil,102572.0,Deno
20504,25-34 years old,Brazil,102572.0,Express
20504,25-34 years old,Brazil,102572.0,Flask
20504,25-34 years old,Brazil,102572.0,NestJS
20504,25-34 years old,Brazil,102572.0,Next.js
20504,25-34 years old,Brazil,102572.0,Node.js
20504,25-34 years old,Brazil,102572.0,React
20505,25-34 years old,USA,146444.0,ASP.NET CORE
20505,25-34 years old,USA,146444.0,Blazor
20505,25-34 years old,USA,146444.0,React
20510,35-44 years old,Uk,108280.0,No webframe reported
20512,25-34 years old,Belgium,38666.0,No webframe reported
20513,35-44 years old,Bulgaria,87876.0,React
20514,25-34 years old,Jamaica,25698.0,Angular
20514,25-34 years old,Jamaica,25698.0,AngularJS
20514,25-34 years old,Jamaica,25698.0,ASP.NET
20514,25-34 years old,Jamaica,25698.0,ASP.NET CORE
20514,25-34 years old,Jamaica,25698.0,Next.js
20514,25-34 years old,Jamaica,25698.0,Node.js
20514,25-34 years old,Jamaica,25698.0,React
20516,25-34 years old,Sweden,104000.0,No webframe reported
20517,18-24 years old,France,33296.0,Angular
20517,18-24 years old,France,33296.0,ASP.NET
20517,18-24 years old,France,33296.0,ASP.NET CORE
20517,18-24 years old,France,33296.0,Blazor
20517,18-24 years old,France,33296.0,Express
20517,18-24 years old,France,33296.0,Node.js
20517,18-24 years old,France,33296.0,Vue.js
20518,25-34 years old,France,42962.0,Angular
20518,25-34 years old,France,42962.0,ASP.NET
20518,25-34 years old,France,42962.0,ASP.NET CORE
20518,25-34 years old,France,42962.0,React
20518,25-34 years old,France,42962.0,Spring Boot
20520,25-34 years old,Pakistan,897.0,ASP.NET
20520,25-34 years old,Pakistan,897.0,ASP.NET CORE
20520,25-34 years old,Pakistan,897.0,FastAPI
20520,25-34 years old,Pakistan,897.0,React
20523,35-44 years old,Israel,145715.0,React
20527,25-34 years old,Germany,64444.0,Node.js
20527,25-34 years old,Germany,64444.0,Vue.js
20530,25-34 years old,Iceland,10058.0,Htmx
20530,25-34 years old,Iceland,10058.0,Node.js
20531,35-44 years old,Netherlands,46399.0,Laravel
20531,35-44 years old,Netherlands,46399.0,Vue.js
20531,35-44 years old,Netherlands,46399.0,WordPress
20532,35-44 years old,Ukraine,96000.0,Phoenix
20533,55-64 years old,Germany,96666.0,ASP.NET
20533,55-64 years old,Germany,96666.0,ASP.NET CORE
20535,25-34 years old,Taiwan,30267.0,Angular
20535,25-34 years old,Taiwan,30267.0,Node.js
20537,25-34 years old,Ukraine,1333.0,No webframe reported
20538,25-34 years old,Germany,69814.0,Astro
20538,25-34 years old,Germany,69814.0,Laravel
20538,25-34 years old,Germany,69814.0,Node.js
20538,25-34 years old,Germany,69814.0,Vue.js
20538,25-34 years old,Germany,69814.0,WordPress
20541,25-34 years old,USA,165000.0,Astro
20541,25-34 years old,USA,165000.0,Htmx
20541,25-34 years old,USA,165000.0,Laravel
20541,25-34 years old,USA,165000.0,Phoenix
20541,25-34 years old,USA,165000.0,Svelte
20542,18-24 years old,Russia,33613.0,React
20544,45-54 years old,Uk,76433.0,Node.js
20545,25-34 years old,India,40676.0,Django
20545,25-34 years old,India,40676.0,Node.js
20545,25-34 years old,India,40676.0,Play Framework
20545,25-34 years old,India,40676.0,React
20546,35-44 years old,Israel,137620.0,Express
20546,35-44 years old,Israel,137620.0,NestJS
20546,35-44 years old,Israel,137620.0,Node.js
20547,18-24 years old,Finland,13963.0,Laravel
20547,18-24 years old,Finland,13963.0,Vue.js
20548,25-34 years old,Ukraine,39494.0,Angular
20548,25-34 years old,Ukraine,39494.0,jQuery
20548,25-34 years old,Ukraine,39494.0,NestJS
20548,25-34 years old,Ukraine,39494.0,Node.js
20548,25-34 years old,Ukraine,39494.0,Nuxt.js
20548,25-34 years old,Ukraine,39494.0,Vue.js
20548,25-34 years old,Ukraine,39494.0,WordPress
20549,35-44 years old,Ukraine,5924.0,No webframe reported
20554,25-34 years old,Sweden,64098.0,ASP.NET
20554,25-34 years old,Sweden,64098.0,ASP.NET CORE
20554,25-34 years old,Sweden,64098.0,Htmx
20556,45-54 years old,Finland,96666.0,ASP.NET CORE
20556,45-54 years old,Finland,96666.0,Django
20556,45-54 years old,Finland,96666.0,jQuery
20556,45-54 years old,Finland,96666.0,React
20556,45-54 years old,Finland,96666.0,Vue.js
20559,35-44 years old,Germany,49407.0,Django
20559,35-44 years old,Germany,49407.0,Node.js
20559,35-44 years old,Germany,49407.0,Svelte
20559,35-44 years old,Germany,49407.0,Vue.js
20560,55-64 years old,Uk,203821.0,No webframe reported
20561,45-54 years old,USA,140000.0,Angular
20561,45-54 years old,USA,140000.0,Node.js
20561,45-54 years old,USA,140000.0,Spring Boot
20562,45-54 years old,Netherlands,154665.0,Express
20562,45-54 years old,Netherlands,154665.0,Node.js
20562,45-54 years old,Netherlands,154665.0,React
20562,45-54 years old,Netherlands,154665.0,Ruby on Rails
20565,18-24 years old,Iran,7128.0,Laravel
20570,18-24 years old,Brazil,7273.0,Vue.js
20572,45-54 years old,USA,200000.0,Next.js
20572,45-54 years old,USA,200000.0,Spring Boot
20574,45-54 years old,France,32222.0,jQuery
20574,45-54 years old,France,32222.0,Node.js
20575,35-44 years old,France,80555.0,Angular
20575,35-44 years old,France,80555.0,ASP.NET CORE
20575,35-44 years old,France,80555.0,Blazor
20575,35-44 years old,France,80555.0,Django
20575,35-44 years old,France,80555.0,Flask
20576,25-34 years old,Germany,107406.0,Phoenix
20577,35-44 years old,France,112777.0,No webframe reported
20578,25-34 years old,Ukraine,32583.0,Fastify
20578,25-34 years old,Ukraine,32583.0,NestJS
20578,25-34 years old,Ukraine,32583.0,Node.js
20578,25-34 years old,Ukraine,32583.0,React
20580,45-54 years old,Netherlands,161109.0,React
20580,45-54 years old,Netherlands,161109.0,Spring Boot
20580,45-54 years old,Netherlands,161109.0,Vue.js
20582,25-34 years old,Taiwan,24707.0,jQuery
20582,25-34 years old,Taiwan,24707.0,Laravel
20582,25-34 years old,Taiwan,24707.0,Node.js
20582,25-34 years old,Taiwan,24707.0,Vue.js
20584,35-44 years old,Argentina,125000.0,Django
20584,35-44 years old,Argentina,125000.0,Phoenix
20584,35-44 years old,Argentina,125000.0,Ruby on Rails
20585,18-24 years old,India,9571.0,Deno
20585,18-24 years old,India,9571.0,Django
20585,18-24 years old,India,9571.0,Express
20585,18-24 years old,India,9571.0,FastAPI
20585,18-24 years old,India,9571.0,Flask
20585,18-24 years old,India,9571.0,Gatsby
20585,18-24 years old,India,9571.0,Htmx
20585,18-24 years old,India,9571.0,Next.js
20585,18-24 years old,India,9571.0,Node.js
20585,18-24 years old,India,9571.0,Nuxt.js
20585,18-24 years old,India,9571.0,React
20585,18-24 years old,India,9571.0,Ruby on Rails
20585,18-24 years old,India,9571.0,Vue.js
20586,25-34 years old,Finland,47259.0,No webframe reported
20592,35-44 years old,Uk,50955.0,ASP.NET
20592,35-44 years old,Uk,50955.0,ASP.NET CORE
20593,35-44 years old,South Africa,71027.0,FastAPI
20593,35-44 years old,South Africa,71027.0,Next.js
20593,35-44 years old,South Africa,71027.0,React
20595,35-44 years old,Mauritius,65000.0,Express
20595,35-44 years old,Mauritius,65000.0,Node.js
20596,35-44 years old,Poland,97748.0,No webframe reported
20597,35-44 years old,USA,150000.0,ASP.NET CORE
20597,35-44 years old,USA,150000.0,Node.js
20597,35-44 years old,USA,150000.0,React
20598,35-44 years old,Canada,196271.0,Next.js
20598,35-44 years old,Canada,196271.0,React
20598,35-44 years old,Canada,196271.0,Ruby on Rails
20599,55-64 years old,USA,200000.0,React
20602,65 years or older,South Africa,43047.0,No webframe reported
20603,45-54 years old,Ecuador,54000.0,Angular
20603,45-54 years old,Ecuador,54000.0,ASP.NET CORE
20606,35-44 years old,Israel,145715.0,Django
20606,35-44 years old,Israel,145715.0,Node.js
20606,35-44 years old,Israel,145715.0,Vue.js
20607,45-54 years old,USA,115000.0,Angular
20607,45-54 years old,USA,115000.0,ASP.NET
20607,45-54 years old,USA,115000.0,ASP.NET CORE
20607,45-54 years old,USA,115000.0,jQuery
20607,45-54 years old,USA,115000.0,Node.js
20609,35-44 years old,Argentina,144000.0,No webframe reported
20610,35-44 years old,USA,120000.0,Laravel
20610,35-44 years old,USA,120000.0,React
20610,35-44 years old,USA,120000.0,Vue.js
20611,25-34 years old,Spain,75184.0,React
20611,25-34 years old,Spain,75184.0,Ruby on Rails
20612,25-34 years old,Portugal,85925.0,Htmx
20613,25-34 years old,USA,80000.0,No webframe reported
20615,35-44 years old,Uk,89172.0,No webframe reported
20616,35-44 years old,Uk,101910.0,Angular
20616,35-44 years old,Uk,101910.0,jQuery
20616,35-44 years old,Uk,101910.0,Node.js
20616,35-44 years old,Uk,101910.0,React
20617,25-34 years old,USA,150000.0,Astro
20617,25-34 years old,USA,150000.0,Laravel
20618,25-34 years old,Netherlands,107406.0,ASP.NET
20618,25-34 years old,Netherlands,107406.0,Deno
20618,25-34 years old,Netherlands,107406.0,Django
20618,25-34 years old,Netherlands,107406.0,NestJS
20618,25-34 years old,Netherlands,107406.0,Node.js
20618,25-34 years old,Netherlands,107406.0,React
20618,25-34 years old,Netherlands,107406.0,Symfony
20618,25-34 years old,Netherlands,107406.0,Vue.js
20620,25-34 years old,Uk,184712.0,React
20620,25-34 years old,Uk,184712.0,Svelte
20622,25-34 years old,India,20338.0,Angular
20622,25-34 years old,India,20338.0,FastAPI
20622,25-34 years old,India,20338.0,Node.js
20624,25-34 years old,Austria,48333.0,Angular
20624,25-34 years old,Austria,48333.0,Node.js
20625,55-64 years old,Italy,59073.0,Angular
20625,55-64 years old,Italy,59073.0,Express
20625,55-64 years old,Italy,59073.0,Gatsby
20625,55-64 years old,Italy,59073.0,Htmx
20625,55-64 years old,Italy,59073.0,Next.js
20625,55-64 years old,Italy,59073.0,Node.js
20625,55-64 years old,Italy,59073.0,Nuxt.js
20625,55-64 years old,Italy,59073.0,React
20625,55-64 years old,Italy,59073.0,Symfony
20625,55-64 years old,Italy,59073.0,Vue.js
20627,35-44 years old,Poland,48998.0,Drupal
20627,35-44 years old,Poland,48998.0,jQuery
20627,35-44 years old,Poland,48998.0,Node.js
20627,35-44 years old,Poland,48998.0,Ruby on Rails
20627,35-44 years old,Poland,48998.0,Svelte
20627,35-44 years old,Poland,48998.0,WordPress
20631,25-34 years old,Norway,112309.0,Symfony
20631,25-34 years old,Norway,112309.0,Vue.js
20632,65 years or older,Canada,40000.0,Phoenix
20632,65 years or older,Canada,40000.0,React
20632,65 years or older,Canada,40000.0,Spring Boot
20633,25-34 years old,USA,170000.0,Spring Boot
20635,35-44 years old,Austria,69814.0,No webframe reported
20636,45-54 years old,USA,25000.0,No webframe reported
20637,45-54 years old,USA,175000.0,Next.js
20638,35-44 years old,USA,160000.0,Blazor
20644,25-34 years old,Sweden,45498.0,FastAPI
20644,25-34 years old,Sweden,45498.0,Flask
20644,25-34 years old,Sweden,45498.0,Node.js
20644,25-34 years old,Sweden,45498.0,React
20645,45-54 years old,Sweden,68677.0,ASP.NET CORE
20645,45-54 years old,Sweden,68677.0,Express
20645,45-54 years old,Sweden,68677.0,Htmx
20645,45-54 years old,Sweden,68677.0,Next.js
20645,45-54 years old,Sweden,68677.0,Node.js
20645,45-54 years old,Sweden,68677.0,Spring Boot
20649,45-54 years old,Uk,78089.0,Flask
20650,25-34 years old,India,8973.0,Angular
20650,25-34 years old,India,8973.0,AngularJS
20650,25-34 years old,India,8973.0,React
20651,35-44 years old,Uk,191082.0,No webframe reported
20652,35-44 years old,Norway,140387.0,ASP.NET
20652,35-44 years old,Norway,140387.0,ASP.NET CORE
20656,25-34 years old,Belgium,75184.0,Laravel
20657,25-34 years old,Egypt,18000.0,Express
20657,25-34 years old,Egypt,18000.0,FastAPI
20657,25-34 years old,Egypt,18000.0,NestJS
20657,25-34 years old,Egypt,18000.0,Next.js
20657,25-34 years old,Egypt,18000.0,Node.js
20657,25-34 years old,Egypt,18000.0,React
20657,25-34 years old,Egypt,18000.0,Remix
20657,25-34 years old,Egypt,18000.0,Solid.js
20657,25-34 years old,Egypt,18000.0,Spring Boot
20657,25-34 years old,Egypt,18000.0,Svelte
20658,35-44 years old,Brazil,167838.0,Angular
20658,35-44 years old,Brazil,167838.0,ASP.NET
20658,35-44 years old,Brazil,167838.0,ASP.NET CORE
20658,35-44 years old,Brazil,167838.0,Blazor
20658,35-44 years old,Brazil,167838.0,jQuery
